Household_ID,City,Latitude,House_Type,Roof_Type,Roof_Pitch,Roof_Azimuth,Floors,Financed,Year,Panel_Capacity,Shading,Generation
64250A82B8,Sydney,-34.041769,Timber Frame,,30.0,319.0,Other,Yes,2014,4200,,5791.835
35D9D24DD9,Sydney,-34.002602,Timber Frame,Tile,30.0,182.0,,Yes,2021,5460,None,6730.805
0494969D63,Sydney,-33.810337,Timber Frame,Steel,,345.0,Double,No,2019,5880,Partial,8846.667
9D0D220170,Sydney,-33.760646,Timber Frame,,30.0,350.0,Double,No,2011,8820,None,15319.419
338EE8FE5B,Sydney,-33.467773,Timber Frame,Tile,20.0,46.0,Single,Yes,2012,5460,None,9191.71
88BE4163A6,Sydney,-34.2336,Timber Frame,Tile,22.5,24.0,Single,Yes,2021,6720,Partial,10062.324
3FEFF72DA1,Sydney,-33.743306,,Tile,30.0,253.0,Single,No,2011,5460,None,7542.428
D477BA594B,Sydney,-33.484025,Timber Frame,Steel,30.0,315.0,,No,2012,5880,None,9960.278
877C6E8082,Sydney,-33.735135,Other,Tile,30.0,170.0,Other,Yes,2019,5040,None,6223.119
E75FA46957,Sydney,-33.758661,Timber Frame,,5.0,0.0,,Yes,2011,5880,None,9347.305
882976A29F,Sydney,-33.728018,Timber Frame,,30.0,288.0,Single,Yes,2020,4200,None,7184.619
1AE865B4F3,Sydney,-33.547902,Timber Frame,,30.0,38.0,Single,Yes,2021,6300,None,11838.782
34BC188390,Sydney,-34.249381,Timber Frame,Steel,5.0,52.0,Other,Yes,2012,7140,None,11220.533
3B4389EA05,Sydney,-33.993262,Timber Frame,Tile,30.0,14.0,Double,Yes,2021,6300,None,12063.942
9C306C3CFC,Sydney,-33.592227,Double Brick,Steel,25.0,177.0,,No,2020,7980,None,10561.905
74B49AAD08,Sydney,-34.082462,Timber Frame,Tile,30.0,240.0,Double,No,2011,6300,None,8225.461
A4212F5700,Sydney,-33.357252,Double Brick,Tile,25.0,230.0,Single,Yes,2010,5880,None,7670.786
ECCD0D18DE,Sydney,-33.659123,Timber Frame,Tile,30.0,270.0,Double,No,2015,6300,None,9723.635
3ABE5CB9CD,Sydney,-34.091148,Timber Frame,Tile,35.0,26.0,Double,Yes,2021,7140,None,13370.872
0F5CB5A1DF,Sydney,-33.991922,Double Brick,Steel,25.0,58.0,Double,No,2011,7560,None,12048.687
73DF6F8301,Sydney,-33.952981,Timber Frame,Steel,20.0,1.0,Double,No,2011,6720,None,11522.136
6881FFE033,Sydney,-34.03396,Timber Frame,Tile,12.5,200.0,Single,Yes,2016,7140,None,10583.366
BCE1069D01,Sydney,-33.636257,Timber Frame,Tile,22.5,352.0,Other,Yes,2015,6300,None,11311.012
26015285FE,Sydney,-33.90117,Timber Frame,,30.0,230.0,Double,Yes,2016,4200,Partial,4457.834
04CD7F809C,Sydney,-33.916615,Timber Frame,Steel,30.0,13.0,Single,No,2012,7140,None,12464.687
4F278B3568,Sydney,-33.384323,Timber Frame,Other,25.0,299.0,Other,Yes,2012,5040,None,8271.109
496842DC77,Sydney,-33.457434,Timber Frame,Tile,35.0,294.0,Other,Yes,2021,8400,None,14514.87
71DD64A137,Sydney,-34.101745,,,30.0,197.0,Double,Yes,2019,5880,Significant,3672.034
63952A99FB,Sydney,-34.016633,Timber Frame,Tile,22.5,304.0,Single,Yes,2014,5460,,7305.237
943EB1FAAC,Sydney,-33.754544,Timber Frame,Steel,22.5,358.0,,Yes,2019,6720,Partial,10117.797
A6166C1461,Sydney,-33.336692,Timber Frame,Other,22.5,50.0,Double,No,2013,5880,None,9926.111
F38CCACEFA,Sydney,-33.579137,Double Brick,Tile,25.0,336.0,Other,Yes,2013,8400,None,14592.544
F6D5174427,Sydney,-33.852837,Timber Frame,Steel,22.5,310.0,,No,2009,8400,,13476.306
2E965EE348,Sydney,-33.96162,Timber Frame,Steel,20.0,36.0,Other,Yes,2013,4620,None,7872.479
79529DD43D,Sydney,-33.362437,Timber Frame,Tile,30.0,75.0,Double,Yes,2011,7140,None,10895.185
EBDFEB5663,Sydney,-34.367788,Timber Frame,Tile,22.5,138.0,Single,No,2011,7140,None,9212.174
2B286BC932,Sydney,-33.418826,Timber Frame,Steel,30.0,257.0,,Yes,2021,6720,None,10570.874
A356965AE6,Sydney,-33.711424,Double Brick,Tile,30.0,350.0,Double,No,2012,5460,Partial,7682.3
337C327671,Sydney,-33.72959,Weatherboard,Steel,10.0,201.0,Single,Yes,2010,5460,Partial,6201.873
D8803C78F3,Sydney,-33.643482,Double Brick,Tile,30.0,350.0,Other,Yes,2017,6720,Partial,9984.874
84378F0A2F,Sydney,-33.417852,Timber Frame,Steel,20.0,204.0,,No,2012,5880,None,7895.891
754B54BE80,Sydney,-34.010764,,Steel,30.0,140.0,Double,No,2020,7560,None,10015.586
22A73DB4D5,Sydney,-33.789619,Timber Frame,Tile,22.5,1.0,Other,Yes,2010,5880,None,10046.229
19122E7800,Sydney,-33.965305,Double Brick,,30.0,144.0,Single,Yes,2012,6720,None,8118.416
27CC86496A,Sydney,-33.468116,Timber Frame,,25.0,235.0,Double,No,2018,5880,None,8452.239
D5AE992689,Sydney,-33.678032,Timber Frame,Other,35.0,219.0,Double,Yes,2019,6300,None,7917.94
735DFD8C0C,Sydney,-33.669572,Timber Frame,Tile,30.0,0.0,Double,No,2021,7140,None,13965.986
4065571488,Sydney,-33.444306,Timber Frame,Steel,12.5,350.0,Single,No,2018,6300,None,11349.375
961B944B26,Sydney,-34.087218,Timber Frame,Steel,25.0,36.0,,No,2013,7140,None,12209.982
48F4C9BD27,Sydney,-33.762019,Timber Frame,Other,25.0,25.0,Other,Yes,2021,5460,None,10349.579
770373DE51,Sydney,-33.972105,,Tile,5.0,116.0,Double,No,2015,6300,None,9762.979
70F88FA48D,Sydney,-34.149741,Timber Frame,Tile,12.5,355.0,Double,No,2020,7140,Partial,10396.877
30E9FDF30E,Sydney,-34.279697,Timber Frame,Steel,25.0,266.0,Double,Yes,2017,8820,None,13705.209
61D46A70BF,Sydney,-33.331924,Timber Frame,Steel,20.0,13.0,Double,Yes,2012,6300,None,10933.966
2313ED1A2C,Sydney,-33.648403,Timber Frame,Tile,22.5,6.0,,Yes,2011,6300,None,10866.128
42CB75CE58,Sydney,-33.776959,Timber Frame,Steel,25.0,33.0,Double,No,2016,4620,None,8233.642
8CC71205CA,Sydney,-33.568296,Timber Frame,Other,30.0,34.0,Double,No,2018,4620,None,8451.825
67A32ED655,Sydney,-33.598387,Timber Frame,Tile,20.0,314.0,Double,No,2020,6720,None,12284.022
4C03D9F69E,Sydney,-33.338176,Other,,30.0,9.0,Single,No,2017,6300,None,11776.246
3A7177454D,Sydney,-34.128789,Timber Frame,Steel,22.5,74.0,,Yes,2018,5880,Partial,7796.763
3104F08D66,Sydney,-33.939473,Timber Frame,Tile,35.0,337.0,Double,Yes,2010,6720,None,11283.843
128F844698,Sydney,-33.898332,Double Brick,Steel,35.0,35.0,,Yes,2018,6720,None,12114.685
8BF7FFBB0B,Sydney,-34.138937,Timber Frame,Tile,30.0,6.0,Other,Yes,2020,5040,Partial,7695.623
AA0D5D198E,Sydney,-33.568105,Timber Frame,,25.0,78.0,,Yes,2011,5040,Partial,6123.847
E6A4F34AD9,Sydney,-33.752073,Double Brick,Steel,12.5,289.0,Single,Yes,2021,5880,Partial,8245.228
F2A1B3048A,Sydney,-33.687837,Timber Frame,Tile,5.0,348.0,Single,No,2019,7980,None,13760.544
3E0E7D738C,Sydney,-33.786686,Timber Frame,Tile,5.0,249.0,Double,Yes,2021,6300,None,10704.073
658BE7410A,Sydney,-33.487651,Other,Tile,25.0,335.0,Double,Yes,2020,5880,None,11003.016
DFBDAA48E2,Sydney,-33.688018,Timber Frame,Steel,30.0,176.0,Other,Yes,2019,6300,None,7683.39
35E2025EB5,Sydney,-33.336602,Timber Frame,Steel,20.0,292.0,,Yes,2021,7980,None,14168.924
45D5F44B00,Sydney,-33.761059,Timber Frame,Steel,12.5,242.0,Single,Yes,2013,5460,None,8125.752
AB847C3849,Sydney,-33.92392,Timber Frame,,12.5,19.0,Double,Yes,2019,7980,None,14272.269
47D82D6E2C,Sydney,-34.036257,Timber Frame,Tile,5.0,95.0,Single,Yes,2020,6300,None,10482.763
0C6EBEB772,Sydney,-33.949807,Timber Frame,,30.0,32.0,Other,Yes,2010,7140,Partial,9531.348
A4A8F979F0,Sydney,-34.081165,Timber Frame,Tile,25.0,7.0,Double,Yes,2013,7140,Significant,6277.959
1E996C2240,Sydney,-34.10308,Timber Frame,Other,25.0,338.0,Single,No,2011,5880,None,9916.398
61BC7B32D2,Sydney,-34.282544,Timber Frame,Tile,30.0,139.0,Other,Yes,2018,7140,Partial,7396.652
37AF6823F2,Sydney,-34.166978,Double Brick,Tile,35.0,140.0,Double,Yes,2011,5880,None,6689.49
741537D1FD,Sydney,-33.503441,Timber Frame,Tile,25.0,167.0,Single,No,2021,5880,None,7962.639
672BF8F6A0,Sydney,-33.371332,Timber Frame,Steel,10.0,150.0,Single,No,2019,7560,Partial,9557.89
9709D0EF92,Sydney,-33.728179,Timber Frame,Steel,10.0,230.0,Single,No,2017,4620,Significant,3596.72
CC8D7FCC5B,Sydney,-33.927933,Timber Frame,,20.0,313.0,Single,Yes,2015,5460,None,9409.985
47A3261F65,Sydney,-33.727106,Timber Frame,Tile,20.0,302.0,Single,Yes,2019,7980,None,14067.955
DF9BE3D77E,Sydney,-34.01662,Timber Frame,Tile,25.0,124.0,Double,Yes,2019,7980,None,11463.333
4463E4FFA2,Sydney,,Timber Frame,Tile,20.0,3.0,,Yes,2016,5040,Partial,7288.096
3875171724,Sydney,-33.703598,Timber Frame,Tile,25.0,239.0,Other,Yes,2010,5460,None,7251.19
D2993F612B,Sydney,-34.0062,Double Brick,Tile,10.0,332.0,Other,Yes,2021,7980,None,14402.404
0FB86856C1,Sydney,-34.297429,Timber Frame,Tile,22.5,66.0,Single,No,2018,5880,None,9878.67
64A3B3BEBA,Sydney,-34.210266,Timber Frame,Steel,10.0,350.0,Single,No,2019,6720,None,11940.306
57D3199566,Sydney,-34.057402,Timber Frame,Tile,30.0,257.0,Double,No,2021,6720,None,10440.2
9B7DF6C69D,Sydney,-33.757665,Double Brick,Steel,25.0,350.0,Other,Yes,2012,8820,None,15338.154
DDFB2079E8,Sydney,-33.847508,Timber Frame,,22.5,5.0,Double,Yes,2011,6300,Partial,8668.687
9117681874,Sydney,-33.677087,Timber Frame,Steel,22.5,224.0,Single,Yes,2013,5460,Partial,5901.845
185E182E91,Sydney,-33.839822,Timber Frame,Tile,30.0,339.0,Single,No,2012,6300,None,10908.752
A7B2CCAEF1,Sydney,-33.944205,Timber Frame,Steel,22.5,195.0,Single,Yes,2012,7140,None,9079.814
2B52478199,Sydney,-33.674153,Timber Frame,Tile,30.0,189.0,,No,2014,7560,None,8861.717
A5A5FDD738,Sydney,-34.378858,Other,Tile,25.0,37.0,Single,Yes,2013,6300,None,10699.265
A8B7F92B34,Sydney,-33.649303,Timber Frame,Tile,22.5,66.0,Double,No,2014,6720,None,10949.74
58BEA25517,Sydney,-33.910985,Timber Frame,Steel,30.0,359.0,Double,No,2019,7140,None,13615.464
3B98DC55A3,Sydney,-33.736136,Double Brick,,35.0,164.0,Other,Yes,2012,6720,None,7342.421
3D7C91B376,Sydney,-33.340045,Timber Frame,Tile,25.0,181.0,,Yes,2021,7140,None,9573.926
7B7498B0CD,Sydney,,Timber Frame,Tile,20.0,239.0,Other,No,2009,7560,None,10319.7
AFD30B6B3C,Sydney,-34.068682,Double Brick,Steel,25.0,181.0,,Yes,2021,6300,None,8335.595
37CFFDDD15,Sydney,-33.988689,Timber Frame,,12.5,83.0,Single,No,2012,5040,Partial,6236.438
1FAED859C2,Sydney,-33.673656,Timber Frame,Colorbond,20.0,194.0,Double,No,2020,6300,None,9058.205
C5258E4DAE,Sydney,-33.974137,Timber Frame,Tile,25.0,224.0,Single,Yes,2020,7560,None,10689.656
EE8B10F2F6,Sydney,-33.573259,,Tile,20.0,360.0,Double,No,2020,5880,None,11179.436
AC9A12CC19,Sydney,-34.084948,Timber Frame,Steel,20.0,28.0,,Yes,2012,6300,None,10657.816
EC945904E8,Sydney,-34.155247,Timber Frame,Tile,25.0,346.0,Single,No,2018,6300,None,11552.109
C6A79F9A42,Sydney,-33.983273,Timber Frame,Tile,20.0,14.0,Single,No,2016,5460,Partial,7820.43
A39DCDDC51,Sydney,-33.989905,Double Brick,Tile,35.0,4.0,Other,No,2020,5880,None,11207.745
AB54E14B0D,Sydney,-33.824411,Timber Frame,Steel,5.0,268.0,Double,No,2010,5460,None,8240.566
C763F6A3FC,Sydney,-33.893057,Timber Frame,Tile,30.0,2.0,Single,Yes,2015,5880,None,10748.757
A601EF8587,Sydney,-33.969621,Timber Frame,Steel,20.0,351.0,Other,Yes,2012,5460,Partial,7523.61
2253417707,Sydney,-33.354581,Double Brick,Steel,25.0,4.0,Single,Yes,2020,6720,None,12923.577
254FB89B73,Sydney,-33.367909,Timber Frame,Steel,25.0,313.0,Single,Yes,2020,6300,None,11587.631
EEF061877B,Sydney,,Timber Frame,Steel,20.0,287.0,Other,Yes,2021,4620,None,8089.308
67A181F12C,Sydney,-34.178034,Timber Frame,Other,20.0,94.0,Double,Yes,2012,6300,None,9448.806
CF38B69C55,Sydney,-33.603821,Timber Frame,Steel,35.0,,Double,No,2021,5880,,7476.026
93D7648858,Sydney,-33.920256,Other,Tile,35.0,60.0,Double,Yes,2015,4620,Partial,6087.382
193EB8FFD6,Sydney,-33.425727,Double Brick,,20.0,44.0,Single,Yes,2010,5880,None,9716.994
9D991BBE86,Sydney,-34.145107,Timber Frame,Tile,,317.0,Single,Yes,2016,4200,Partial,5876.199
6C960D5BC8,Sydney,-33.603176,Double Brick,Tile,25.0,86.0,Single,No,2013,6720,None,10254.542
53B2BA62D5,Sydney,-33.603209,Timber Frame,,25.0,59.0,Single,Yes,2019,6720,None,11716.649
5302D4796B,Sydney,-33.972588,Timber Frame,Tile,35.0,114.0,Double,Yes,2012,6300,None,8225.539
8981B60020,Sydney,-33.959523,Timber Frame,Steel,30.0,246.0,Single,No,2018,5880,None,8484.127
3FDC9F9ACB,Sydney,-33.759729,Double Brick,Steel,12.5,245.0,Single,Yes,2019,6300,None,10025.946
FB6F31C865,Sydney,-33.718319,Double Brick,Steel,20.0,262.0,Single,No,2017,5040,None,7990.479
27F8A82C04,Sydney,-34.400793,Timber Frame,Tile,35.0,309.0,Other,Yes,2019,6300,None,11043.811
309B0288E6,Sydney,-33.478988,Double Brick,Steel,35.0,197.0,Double,Yes,2018,7140,None,8405.587
52EA386379,Sydney,-33.474309,Timber Frame,Steel,25.0,110.0,Single,Yes,2015,6720,None,9721.679
FA3780B9DC,Sydney,-33.828017,Timber Frame,Other,20.0,150.0,Double,Yes,2021,6720,None,9879.678
91B9E4FE45,Sydney,-34.054198,Timber Frame,Tile,20.0,345.0,Double,Yes,2020,6720,None,12524.883
EC7FC50A80,Sydney,-33.373295,Weatherboard,Tile,10.0,275.0,Double,Yes,2013,7980,Partial,10106.689
406BE3CE9F,Sydney,-33.511267,Double Brick,Tile,35.0,190.0,Single,Yes,2019,6300,None,7334.491
C1AF3ED3FB,Sydney,-33.890505,Timber Frame,Steel,25.0,197.0,Single,Yes,2012,6720,Partial,6624.151
8A0F33C03B,Sydney,-33.837143,Timber Frame,Tile,25.0,195.0,Other,Yes,2011,5880,None,7147.574
A135A1A0EA,Sydney,-33.952274,Other,Tile,12.5,337.0,Double,Yes,2013,4620,None,7772.745
84AA73F170,Sydney,,Other,Tile,25.0,66.0,Double,No,2021,5880,None,10167.807
140A325988,Sydney,-34.247696,Timber Frame,Other,22.5,140.0,Double,No,2019,6720,None,9445.861
22F05E620A,Sydney,-33.576164,Timber Frame,Tile,20.0,327.0,Double,Yes,2009,6720,None,11051.049
77D001CC77,Sydney,-33.804416,Double Brick,,12.5,114.0,Single,Yes,2010,7980,None,11678.138
892DFA7E64,Sydney,-33.540723,Timber Frame,Tile,5.0,357.0,Single,No,2010,6720,None,10588.524
734A9DE5B8,Sydney,-33.783263,Timber Frame,Steel,22.5,301.0,Double,No,2011,6720,Partial,8686.054
5BE942FD30,Sydney,-33.678466,Timber Frame,Tile,30.0,315.0,Double,No,2012,5880,None,9935.639
373D3E7A53,Sydney,-33.504384,,Tile,20.0,27.0,Double,Yes,2020,5460,None,10171.66
20476B288B,Sydney,-33.78861,Other,Steel,20.0,359.0,Single,Yes,2012,6720,None,11680.992
DEA0B4E2B1,Sydney,-33.768788,Timber Frame,Tile,25.0,0.0,Double,Yes,2016,7140,None,13108.546
7E34E1C260,Sydney,-34.028089,Timber Frame,Steel,30.0,358.0,Double,No,2021,7140,None,13849.305
C8BB000F6E,Sydney,-33.783398,Timber Frame,Tile,20.0,28.0,Single,Yes,2021,7140,None,13364.824
9F52118D8B,Sydney,-34.074447,Timber Frame,Tile,25.0,180.0,Single,Yes,2018,5460,None,6999.522
F34A772F74,Sydney,-33.976833,Timber Frame,Steel,22.5,143.0,Double,No,2021,7560,Partial,8657.638
9F2D410617,Sydney,-34.162777,Timber Frame,Tile,5.0,28.0,Single,Yes,2012,6720,None,10688.21
708A943727,Sydney,-33.677209,Timber Frame,,5.0,108.0,Other,Yes,2011,6720,None,10073.763
A626792759,Sydney,-33.781139,Double Brick,Tile,12.5,101.0,Other,No,2021,4620,Partial,6182.516
64D2176F46,Sydney,-33.842871,Timber Frame,Steel,22.5,9.0,Single,Yes,2018,5460,None,10101.368
96EC7229F4,Sydney,-34.170714,Double Brick,Steel,35.0,319.0,Single,No,2015,7140,None,12350.222
98CD3C08F9,Sydney,-33.496029,Timber Frame,Tile,25.0,137.0,Single,Yes,2019,7560,None,10578.607
AA7425F3A8,Sydney,-33.541803,Timber Frame,Tile,25.0,69.0,Single,Yes,2012,7140,Partial,8968.75
3A76CF9A50,Sydney,-33.695665,Timber Frame,Steel,22.5,15.0,Double,Yes,2015,8820,None,15779.122
B30BA2BCCB,Sydney,-33.521921,Timber Frame,Tile,20.0,71.0,Other,Yes,2015,6300,None,10403.239
63BF84E0DD,Sydney,-33.599654,Timber Frame,Other,30.0,133.0,Single,Yes,2013,6300,None,7942.283
67EF0D0C86,Sydney,-33.614116,Timber Frame,Tile,25.0,197.0,Other,Yes,2009,6300,Partial,6029.778
F283B375AA,Sydney,-33.973507,Timber Frame,Steel,22.5,236.0,Single,Yes,2013,6720,None,9304.981
7399C3AEFA,Sydney,-34.204923,Timber Frame,Steel,20.0,325.0,Single,Yes,2016,5040,None,8838.234
EB7DE11388,Sydney,-33.548988,Timber Frame,,20.0,292.0,,Yes,2011,6720,None,10688.44
8A794059A9,Sydney,-34.041122,Timber Frame,Steel,25.0,354.0,Other,Yes,2019,5880,None,11007.583
B6153AD9CC,Sydney,-34.192333,Timber Frame,Steel,22.5,258.0,Double,No,2020,4200,None,6590.522
62C768456C,Sydney,-33.741901,Timber Frame,Tile,12.5,270.0,Double,Yes,2021,7560,None,12820.679
B78E5E600E,Sydney,-33.711888,Double Brick,Tile,22.5,115.0,,No,2016,7980,None,11689.856
73C7E80DDC,Sydney,-33.267078,Timber Frame,Tile,22.5,90.0,Other,Yes,2010,6720,None,10009.334
C910114029,Sydney,-34.246333,Timber Frame,Tile,22.5,347.0,Single,No,2014,6720,None,11745.175
A4BF462691,Sydney,-34.394158,Timber Frame,Tile,25.0,359.0,Double,Yes,2021,6720,None,12834.804
F4FA51F093,Sydney,-33.873579,Timber Frame,Tile,20.0,353.0,Single,Yes,2020,7560,Significant,7113.245
F4ABD7230D,Sydney,-34.236824,Timber Frame,Tile,12.5,319.0,Other,No,2012,6720,None,10999.551
79DD64D208,Sydney,-34.197897,Double Brick,Steel,12.5,257.0,Double,Yes,2018,7140,None,11320.752
69D47A8EE5,Sydney,-33.827943,Timber Frame,,25.0,227.0,Single,Yes,2015,7560,None,10239.735
71CD84BCA0,Sydney,-33.67773,Timber Frame,Tile,20.0,140.0,Single,Yes,2020,5040,None,7428.091
7482E6F2C4,Sydney,-34.00921,Timber Frame,Steel,22.5,318.0,Single,Yes,2019,5880,Partial,8507.885
8620A02BD1,Sydney,-33.786429,Timber Frame,Steel,25.0,2.0,Double,No,2011,6300,None,10933.958
A63BE28F5F,Sydney,-33.888681,Timber Frame,Tile,30.0,245.0,,Yes,2019,5040,None,7346.911
FE562BE4E0,Sydney,-33.812727,Other,Tile,30.0,85.0,Single,Yes,2012,7140,Partial,8449.002
DC5099E54C,Sydney,-33.398567,Other,Tile,35.0,342.0,Single,Yes,2014,5880,None,10472.146
780876C747,Sydney,-34.011362,Timber Frame,Steel,5.0,113.0,Single,Yes,2021,5040,None,8308.454
83F19ED701,Sydney,-33.892563,Timber Frame,Tile,25.0,141.0,Single,No,2019,5880,Partial,6486.195
E25DB5934B,Sydney,-34.034544,Timber Frame,Steel,30.0,206.0,Double,Yes,2020,5880,None,7592.15
F39217F7AE,Sydney,-33.432325,Timber Frame,Tile,35.0,157.0,Single,Yes,2011,6300,None,6993.696
680729FBFB,Sydney,-33.664022,Timber Frame,Steel,25.0,171.0,Double,Yes,2012,5460,None,6674.306
D8D89E592F,Sydney,-33.572025,Timber Frame,Steel,30.0,193.0,Double,Yes,2016,5460,None,6606.726
3C5B0B9378,Sydney,-33.383597,Double Brick,Tile,22.5,351.0,Other,Yes,2021,6720,None,12882.398
A10D062BA9,Sydney,-34.044269,,Tile,30.0,81.0,Double,Yes,2020,5460,Partial,7100.064
3276670BC6,Sydney,-33.647614,Timber Frame,Other,25.0,65.0,Other,Yes,2013,6720,None,10759.674
AFAE8AA83F,Sydney,-33.893224,Double Brick,Tile,30.0,1.0,Other,Yes,2013,7980,Partial,11420.711
93A74DEF5B,Sydney,-34.11317,Timber Frame,Steel,25.0,229.0,Single,Yes,2019,7560,None,10686.252
D023EAAD7B,Sydney,-33.878459,Double Brick,Steel,30.0,110.0,,No,2018,7560,None,10941.143
4638C9CCE6,Sydney,-33.594871,Double Brick,Steel,25.0,99.0,Single,Yes,2012,7140,None,10351.53
4E82EFF6F6,Sydney,-33.878386,Timber Frame,Steel,25.0,342.0,Other,Yes,2015,6300,None,11199.236
6B7F02A795,Sydney,-33.569994,Timber Frame,Steel,25.0,77.0,Double,No,2015,5880,None,9355.433
AC8FF4924A,Sydney,-33.925105,Timber Frame,,20.0,123.0,Double,No,2011,4200,None,5809.758
89815DC6A0,Sydney,-33.94181,Timber Frame,Steel,25.0,311.0,Double,Yes,2015,5880,Partial,8093.822
C19E5B19F3,Sydney,-34.185125,Timber Frame,Steel,30.0,355.0,Double,Yes,2013,5040,None,8938.064
11A9D89406,Sydney,-33.831801,Timber Frame,Tile,20.0,280.0,Single,No,2018,6720,Partial,8941.584
F67D03352A,Sydney,-33.825815,Double Brick,,30.0,82.0,Single,Yes,2016,6300,Partial,7866.492
7CC79C2659,Sydney,-33.634687,Timber Frame,Steel,20.0,3.0,Double,Yes,2021,5460,None,10453.601
3C0B988AFF,Sydney,-33.61197,Timber Frame,Steel,5.0,295.0,Double,Yes,2017,8400,None,13780.697
BC69E008AF,Sydney,-33.700381,Timber Frame,Colorbond,22.5,287.0,Other,Yes,2012,6720,None,10666.232
3CD7F5983E,Sydney,-33.697875,Other,Tile,25.0,299.0,,Yes,2010,5880,None,9380.735
2FED00DFFB,Sydney,-33.869991,Double Brick,Tile,25.0,283.0,Single,Yes,2010,6300,None,9627.257
5325670A7C,Sydney,-33.916096,Timber Frame,Steel,30.0,275.0,Double,Yes,2020,6300,None,10348.712
395229645A,Sydney,-33.661788,,Steel,25.0,183.0,Double,Yes,2011,8820,,10600.431
BFF6A4589D,Sydney,-33.577807,Timber Frame,Other,20.0,,Single,No,2019,5880,None,9332.582
6A275CFF28,Sydney,-33.779352,Timber Frame,Steel,12.5,,Other,Yes,2016,5880,None,10242.559
F73AED06CC,Sydney,-34.07566,Timber Frame,Steel,25.0,257.0,Double,Yes,2019,6720,Significant,5173.782
71B9B4E6FC,Sydney,-33.479837,Timber Frame,Tile,5.0,341.0,Double,Yes,2011,6720,,10634.543
4B0E75AC26,Sydney,-33.488174,Double Brick,Tile,25.0,22.0,Double,Yes,2021,6720,None,12834.432
387AF3D540,Sydney,-33.980357,,Tile,22.5,125.0,,Yes,2011,6300,Partial,6774.324
05379D5BB5,Sydney,-33.692291,,Steel,25.0,133.0,Single,Yes,2019,6300,None,8869.788
269F91E66D,Sydney,-33.924128,Timber Frame,Tile,35.0,322.0,Other,Yes,2020,7980,Partial,11726.116
EB35CA7FD6,Sydney,-33.697643,Timber Frame,Other,30.0,270.0,,Yes,2019,6720,None,10800.658
01F0A850F6,Sydney,-34.057133,Timber Frame,Steel,30.0,303.0,,Yes,2015,5460,None,9167.526
ECB7F4F4FC,Sydney,-33.843124,Timber Frame,Tile,22.5,343.0,Single,No,2018,6720,None,12305.505
97FA63A47D,Sydney,-33.978117,,Tile,12.5,93.0,Double,No,2019,5880,None,9693.686
2EB0759069,Sydney,-33.871131,Timber Frame,Tile,30.0,132.0,Double,Yes,2020,5880,Partial,6381.715
BD391E84D7,Sydney,-33.779503,Timber Frame,Steel,5.0,78.0,Double,No,2021,6300,Partial,8681.243
5404B85D0B,Sydney,-33.904594,Timber Frame,Tile,25.0,198.0,Single,No,2013,6720,None,8383.059
8D3226B359,Sydney,-33.812798,Timber Frame,Other,30.0,160.0,Single,Yes,2016,7140,Partial,6969.179
01B2E453BA,Sydney,-33.953581,Timber Frame,Steel,5.0,359.0,Single,Yes,2011,5460,Partial,6916.073
B58C013BAF,Sydney,-33.804386,Timber Frame,Tile,20.0,13.0,Single,No,2014,6300,,11089.972
0BFDD9D58C,Sydney,-33.807529,Timber Frame,Tile,22.5,154.0,Double,No,2020,5880,None,8240.822
AABFE602D2,Sydney,-33.752546,Other,Tile,10.0,344.0,Double,Yes,2017,5460,None,9551.835
132B6CBE7E,Sydney,-33.452032,,Tile,30.0,0.0,Double,No,2020,7140,None,13883.397
A35DD32AAA,Sydney,-33.908472,Double Brick,Tile,20.0,159.0,Double,No,2021,6720,None,9775.217
C92D61D3A1,Sydney,-34.181114,Timber Frame,Tile,35.0,44.0,Double,No,2021,7560,None,13830.166
6C004FEE22,Sydney,-33.563779,Timber Frame,Tile,20.0,124.0,Single,Yes,2016,7140,None,10467.381
B9BBC0E89F,Sydney,-33.887036,Timber Frame,Tile,10.0,7.0,Double,Yes,2011,5880,None,9645.425
7C5CB07508,Sydney,-33.388691,Double Brick,Tile,35.0,341.0,Other,Yes,2009,6720,None,11308.887
637E83BB7E,Sydney,-33.962573,Timber Frame,Tile,25.0,146.0,Single,Yes,2009,6720,None,8214.924
AD484DECD4,Sydney,-33.66665,Double Brick,Tile,20.0,47.0,Other,Yes,2017,6300,None,11130.294
FC30C95196,Sydney,-33.994728,Timber Frame,Tile,35.0,10.0,Single,Yes,2020,5880,None,11136.941
F88F7D24A6,Sydney,-33.756733,Timber Frame,Tile,5.0,357.0,Single,Yes,2013,5880,Partial,7636.726
0C86D31B37,Sydney,-33.976794,Timber Frame,Steel,30.0,85.0,Single,No,2020,7980,None,12813.064
18445E98D7,Sydney,-34.129927,Double Brick,Tile,12.5,32.0,Double,No,2018,6300,None,11025.023
A938CF097B,Sydney,-33.619612,Timber Frame,Tile,20.0,240.0,Single,Yes,2018,6720,Partial,8170.3
A4EB885093,Sydney,-33.736935,Other,Steel,30.0,358.0,Double,Yes,2012,6300,Partial,8936.32
BC4932472C,Sydney,-33.876189,Other,Tile,5.0,46.0,Single,No,2020,8400,None,14470.236
00385F3424,Sydney,-33.74064,,Tile,10.0,24.0,Double,Yes,2021,6720,None,12169.97
